Warehouse_Source,Title_Pattern,Tender_Count,Unique_Buyers,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,Volume_Pct,Buyer_Breadth_Pct,Recency_Pct,Lean_Pct,Open_World_Score,Discovery_Type
Quebec,assurances collectives,16,15,1,15.0,50.0,86.89522588913809,97.4927907721884,76.63409163729574,1.0173021467478374,67.82201217558475,NORMALIZED_TITLE_PATTERN
United Kingdom,fuel cards,16,15,1,15.0,50.0,86.89522588913809,97.4927907721884,76.63409163729574,1.0173021467478374,67.82201217558475,NORMALIZED_TITLE_PATTERN
Germany,forderanlagen,44,22,1,15.0,31.818181818181817,97.02018583787248,98.52611342518423,55.6312079461711,1.0173021467478374,67.80903556552387,NORMALIZED_TITLE_PATTERN
France,services d assurance,24,22,1,15.0,37.5,92.91092598526114,98.52611342518423,63.280999679589875,1.0173021467478374,67.80022428708747,NORMALIZED_TITLE_PATTERN
Germany,zimmer und holzbauarbeiten,122,34,1,15.0,25.40983606557377,99.23101570009612,99.29509772508811,49.911887215636014,1.0173021467478374,67.78788849727651,NORMALIZED_TITLE_PATTERN
Germany,buromobel,24,8,1,15.0,41.66666666666667,92.91092598526114,93.26337712271707,72.85325216276834,1.0173021467478374,67.75296379365588,NORMALIZED_TITLE_PATTERN
France,elaboration d un schema directeur immobilier et energetique multi enjeux,6,6,1,42.5,33.33333333333333,31.151874399231016,89.35437359820571,55.91156680551106,94.38481256007691,67.75008010253124,NORMALIZED_TITLE_PATTERN
Germany,beschilderung,44,9,1,15.0,36.36363636363637,97.02018583787248,94.46491509131688,62.73630246715797,1.0173021467478374,67.72749118872156,NORMALIZED_TITLE_PATTERN
Germany,heizungsarbeiten,122,30,1,15.0,25.40983606557377,99.23101570009612,99.07882089074015,49.911887215636014,1.0173021467478374,67.72300544697212,NORMALIZED_TITLE_PATTERN
France,fourniture de titres restaurant dematerialises,34,33,1,15.0,32.35294117647059,95.77058635052867,99.26305671259212,55.78340275552708,1.0173021467478374,67.67958987504005,NORMALIZED_TITLE_PATTERN
Germany,sanitaranlagen,40,21,1,15.0,32.5,96.60365267542454,98.41396988144825,55.807433514899074,1.0173021467478374,67.67862864466517,NORMALIZED_TITLE_PATTERN
France,services d assurances,54,52,1,15.0,27.77777777777778,97.70906760653637,99.66356936879205,51.281640499839796,1.0173021467478374,67.66100608779237,NORMALIZED_TITLE_PATTERN
France,prestations d entretien des espaces verts,16,13,1,15.0,50.0,86.89522588913809,96.94809355975649,76.63409163729574,1.0173021467478374,67.65860301185518,NORMALIZED_TITLE_PATTERN
Germany,sanitartechnik,51,20,1,15.0,29.411764705882355,97.54085229093239,98.32585709708427,54.02915732137136,1.0173021467478374,67.6488305030439,NORMALIZED_TITLE_PATTERN
Germany,sanitartrennwande,33,9,1,15.0,39.39393939393939,95.58635052867672,94.46491509131688,64.86702979814162,1.0173021467478374,67.63825696892023,NORMALIZED_TITLE_PATTERN
France,fourniture de carburants,36,32,1,15.0,30.555555555555557,96.09900672861262,99.20698494072413,54.9663569368792,1.0173021467478374,67.63056712592117,NORMALIZED_TITLE_PATTERN
TED,larplattform,10,2,2,60.0,30.0,72.31656520346043,48.470041653316244,54.229413649471326,94.65716116629285,67.63040692085869,NORMALIZED_TITLE_PATTERN
France,marche d assurances,61,58,1,15.0,26.229508196721312,98.1416212752323,99.71163088753605,50.152194809355976,1.0173021467478374,67.62447933354693,NORMALIZED_TITLE_PATTERN
Germany,"# trockenbauarbeiten",48,16,1,15.0,31.25,97.33258570970843,97.72508811278436,55.318808074335145,1.0173021467478374,67.61246395386094,NORMALIZED_TITLE_PATTERN
Germany,dacharbeiten,77,26,1,15.0,27.27272727272727,98.60621595642422,98.86254405639218,50.6247997436719,1.0173021467478374,67.5847484780519,NORMALIZED_TITLE_PATTERN
TenderNed,reprografische dienstverlening,6,5,1,82.0,33.33333333333333,31.151874399231016,84.9887856456264,55.91156680551106,99.14290291573214,67.5823454021147,NORMALIZED_TITLE_PATTERN
TED,najam vozila,14,3,2,20.0,35.714285714285715,84.00352451137456,71.73181672540852,62.463953860942,45.21787888497277,67.56712592117911,NORMALIZED_TITLE_PATTERN
Canada federal,office furniture,23,14,1,15.0,39.130434782608695,92.51041332906121,97.26850368471644,64.82697853252162,1.0173021467478374,67.55014418455623,NORMALIZED_TITLE_PATTERN
Germany,elektrotechnik,139,43,1,15.0,24.46043165467626,99.3591797500801,99.50336430631208,47.63697532842038,1.0173021467478374,67.5248317846844,NORMALIZED_TITLE_PATTERN
Germany,bauhauptarbeiten,22,7,1,15.0,45.45454545454545,92.10990067286127,91.72540852290932,75.78500480615187,1.0173021467478374,67.52034604293496,NORMALIZED_TITLE_PATTERN
Germany,metallbau und schlosserarbeiten,40,9,1,15.0,35.0,96.60365267542454,94.46491509131688,62.15956424223006,1.0173021467478374,67.51025312399872,NORMALIZED_TITLE_PATTERN
Germany,schadlingsbekampfung,23,7,1,15.0,43.47826086956522,92.51041332906121,91.72540852290932,74.91989746876001,1.0173021467478374,67.50208266581224,NORMALIZED_TITLE_PATTERN
Germany,metallbauarbeiten,388,84,1,15.0,21.90721649484536,99.86382569689202,99.87183595001602,45.85068888176866,1.0173021467478374,67.50096123037488,NORMALIZED_TITLE_PATTERN
Germany,blitzschutz,50,13,1,15.0,32.0,97.4927907721884,96.94809355975649,55.71932073053508,1.0173021467478374,67.49150913168856,NORMALIZED_TITLE_PATTERN
Germany,durchflusszytometer,21,6,1,15.0,57.14285714285714,91.49311118231336,89.35437359820571,81.17590515860302,1.0173021467478374,67.48654277475168,NORMALIZED_TITLE_PATTERN
Germany,objektplanung verkehrsanlagen,21,6,1,15.0,57.14285714285714,91.49311118231336,89.35437359820571,81.17590515860302,1.0173021467478374,67.48654277475168,NORMALIZED_TITLE_PATTERN
France,prestations de traiteur,22,22,1,15.0,36.36363636363637,92.10990067286127,98.52611342518423,62.73630246715797,1.0173021467478374,67.47276513937841,NORMALIZED_TITLE_PATTERN
TED,"# kv # #",23,3,2,20.0,21.73913043478261,92.51041332906121,71.73181672540852,45.762576097404676,45.21787888497277,67.44697212431912,NORMALIZED_TITLE_PATTERN
Germany,elektroinstallationsarbeiten,153,38,1,15.0,23.52941176470588,99.42326177507209,99.4072412688241,47.17238064722845,1.0173021467478374,67.44088433194489,NORMALIZED_TITLE_PATTERN
United Kingdom,catering services,22,21,1,15.0,36.36363636363637,92.10990067286127,98.41396988144825,62.73630246715797,1.0173021467478374,67.4391220762576,NORMALIZED_TITLE_PATTERN
Germany,innenputzarbeiten,114,44,1,15.0,23.684210526315788,99.17494392822813,99.55142582505607,47.34860621595642,1.0173021467478374,67.43784043575776,NORMALIZED_TITLE_PATTERN
TED,aquisicao de servicos de higiene e limpeza,19,3,2,20.0,26.31578947368421,90.13136815123359,71.73181672540852,50.16020506247998,45.21787888497277,67.43687920538288,NORMALIZED_TITLE_PATTERN
TED,arkitekttjanster,19,3,2,20.0,26.31578947368421,90.13136815123359,71.73181672540852,50.16020506247998,45.21787888497277,67.43687920538288,NORMALIZED_TITLE_PATTERN
TED,tarnybiniu kelioniu organizavimo paslaugos,19,3,2,20.0,26.31578947368421,90.13136815123359,71.73181672540852,50.16020506247998,45.21787888497277,67.43687920538288,NORMALIZED_TITLE_PATTERN
TED,skadedjurssanering,14,4,2,20.0,21.428571428571427,84.00352451137456,80.33482858058315,45.50624799743672,45.21787888497277,67.43479653957066,NORMALIZED_TITLE_PATTERN
TED,dobava vodovodnega materiala,14,4,2,20.0,21.428571428571427,84.00352451137456,80.33482858058315,45.50624799743672,45.21787888497277,67.43479653957066,NORMALIZED_TITLE_PATTERN
TenderNed,schoonmaakdiensten,9,7,1,20.0,33.33333333333333,67.00576738224927,91.72540852290932,55.91156680551106,45.21787888497277,67.4174943928228,NORMALIZED_TITLE_PATTERN
TED,"verlangerung der wartung von oracle lizenzen fur # jahr #",8,2,1,60.0,50.0,59.61230374879847,48.470041653316244,76.63409163729574,94.65716116629285,67.40387696251202,NORMALIZED_TITLE_PATTERN
TED,dostawa wyrobow z w okniny lub folii,21,3,2,20.0,23.809523809523807,91.49311118231336,71.73181672540852,47.37263697532842,45.21787888497277,67.39939122076257,NORMALIZED_TITLE_PATTERN
TED,furnizare reactivi de laborator,21,3,2,20.0,23.809523809523807,91.49311118231336,71.73181672540852,47.37263697532842,45.21787888497277,67.39939122076257,NORMALIZED_TITLE_PATTERN
TenderNed,rioolreiniging en inspectie,12,7,1,20.0,16.666666666666664,79.55783402755527,91.72540852290932,32.22524831784684,45.21787888497277,67.39330342838834,NORMALIZED_TITLE_PATTERN
Germany,"architektenleistungen nach teil # abschnitt # hoai",110,17,1,15.0,26.36363636363636,99.12688240948414,97.90131368151233,50.240307593719955,1.0173021467478374,67.39106055751361,NORMALIZED_TITLE_PATTERN
TED,us ugi w zakresie publicznego transportu drogowego,11,3,2,20.0,45.45454545454545,76.2976610060878,71.73181672540852,75.78500480615187,45.21787888497277,67.38673502082665,NORMALIZED_TITLE_PATTERN
TED,framework agreement for electrician services,11,3,2,20.0,45.45454545454545,76.2976610060878,71.73181672540852,75.78500480615187,45.21787888497277,67.38673502082665,NORMALIZED_TITLE_PATTERN
TED,temporary employment services,11,3,2,20.0,45.45454545454545,76.2976610060878,71.73181672540852,75.78500480615187,45.21787888497277,67.38673502082665,NORMALIZED_TITLE_PATTERN
TED,dostawa czesci zamiennych do pojazdow ko owych,8,2,2,47.0,50.0,59.61230374879847,48.470041653316244,76.63409163729574,94.50496635693688,67.36735020826657,NORMALIZED_TITLE_PATTERN
Germany,unterhalts und glasreinigung,37,22,1,15.0,29.72972972972973,96.29926305671259,98.52611342518423,54.173341877603335,1.0173021467478374,67.35950016020506,NORMALIZED_TITLE_PATTERN
Germany,parkettarbeiten,79,21,1,15.0,25.31645569620253,98.66228772829221,98.41396988144825,49.903876962512015,1.0173021467478374,67.35165011214353,NORMALIZED_TITLE_PATTERN
Germany,schreinerarbeiten,131,28,1,15.0,24.427480916030532,99.30310797821211,98.98269785325216,47.62896507529638,1.0173021467478374,67.35052867670618,NORMALIZED_TITLE_PATTERN
TED,dostawy produktow mleczarskich,13,3,2,20.0,38.46153846153847,82.15315603973086,71.73181672540852,64.52258891380967,45.21787888497277,67.34139698814482,NORMALIZED_TITLE_PATTERN
TED,furnizare instalare si punere in functiune echipamente medicale,13,3,2,20.0,38.46153846153847,82.15315603973086,71.73181672540852,64.52258891380967,45.21787888497277,67.34139698814482,NORMALIZED_TITLE_PATTERN
TED,gsm umts,11,5,2,20.0,27.27272727272727,76.2976610060878,84.9887856456264,50.6247997436719,45.21787888497277,67.33819288689521,NORMALIZED_TITLE_PATTERN
TED,"udzielenie kredytu d ugoterminowego w kwocie # # # # z",11,5,2,20.0,27.27272727272727,76.2976610060878,84.9887856456264,50.6247997436719,45.21787888497277,67.33819288689521,NORMALIZED_TITLE_PATTERN
TED,sukcesywna dostawa odczynnikow,18,3,2,20.0,27.77777777777778,89.19416853572572,71.73181672540852,51.281640499839796,45.21787888497277,67.3351489907081,NORMALIZED_TITLE_PATTERN
TED,"elelmiszerek beszerzese #",18,3,2,20.0,27.77777777777778,89.19416853572572,71.73181672540852,51.281640499839796,45.21787888497277,67.3351489907081,NORMALIZED_TITLE_PATTERN
Germany,fliesen und plattenarbeiten,183,47,1,15.0,21.85792349726776,99.59147709067607,99.59147709067607,45.834668375520664,1.0173021467478374,67.33258570970843,NORMALIZED_TITLE_PATTERN
TED,"bg rrp # # #",90,2,2,20.0,50.0,98.89458506888818,48.470041653316244,76.63409163729574,45.21787888497277,67.3231336110221,NORMALIZED_TITLE_PATTERN
TED,electricity supply,16,3,3,20.0,31.25,86.89522588913809,71.73181672540852,55.318808074335145,45.21787888497277,67.29141300865108,NORMALIZED_TITLE_PATTERN
TED,"echipamente medicale #",20,4,2,20.0,15.0,90.78820890740147,80.33482858058315,31.848766421018905,45.21787888497277,67.28500480615187,NORMALIZED_TITLE_PATTERN
TED,"# wickhoffgasse # hufeisenhof",20,14,2,20.0,0.0,90.78820890740147,97.26850368471644,0.0,45.21787888497277,67.26930471002883,NORMALIZED_TITLE_PATTERN
Germany,innenturen,139,49,1,15.0,21.58273381294964,99.3591797500801,99.63953860942006,45.73053508490869,1.0173021467478374,67.26065363665492,NORMALIZED_TITLE_PATTERN
Germany,"miniwettbewerb aus rahmenvertrag as # los # rolle senior projektmanager",16,1,1,60.0,100.0,86.89522588913809,11.983338673502082,92.99102851650112,94.65716116629285,67.25985261134252,NORMALIZED_TITLE_PATTERN
Germany,aufzugsanlage,88,32,1,15.0,23.863636363636363,98.84652355014418,99.20698494072413,47.4767702659404,1.0173021467478374,67.25648830503044,NORMALIZED_TITLE_PATTERN
France,fourniture et livraison de repas en liaison froide,46,43,1,15.0,26.08695652173913,97.16437039410445,99.50336430631208,50.05607177186799,1.0173021467478374,67.25344440884332,NORMALIZED_TITLE_PATTERN
United Kingdom,cleaning services,47,41,1,15.0,25.53191489361702,97.23646267222044,99.47132329381608,49.959948734380006,1.0173021467478374,67.25008010253124,NORMALIZED_TITLE_PATTERN
France,fourniture de denrees alimentaires,101,82,1,15.0,21.782178217821784,99.04677987824415,99.86382569689202,45.818647869272674,1.0173021467478374,67.24831784684396,NORMALIZED_TITLE_PATTERN
Germany,"ingenieurleistungen nach teil # abschnitt # hoai",171,23,1,15.0,23.391812865497073,99.53540531880807,98.63024671579622,47.16437039410445,1.0173021467478374,67.24014738865748,NORMALIZED_TITLE_PATTERN
Germany,schulerbeforderung,48,28,1,15.0,27.083333333333332,97.33258570970843,98.98269785325216,50.600768984299904,1.0173021467478374,67.23486062159564,NORMALIZED_TITLE_PATTERN
TED,"# bg # ffpr # # # # # #",23,2,2,20.0,69.56521739130434,92.51041332906121,48.470041653316244,87.90451778276194,45.21787888497277,67.2111502723486,NORMALIZED_TITLE_PATTERN
Quebec,service d entretien menager,20,16,1,15.0,40.0,90.78820890740147,97.72508811278436,64.91509131688561,1.0173021467478374,67.18455623197693,NORMALIZED_TITLE_PATTERN
TED,aquisicao por lotes do fornecimento de energia eletrica em mt bte btn e ip,17,4,1,20.0,17.647058823529413,88.08074335148991,80.33482858058315,36.10221082986222,45.21787888497277,67.15331624479333,NORMALIZED_TITLE_PATTERN
France,prestations de services d assurance,89,81,1,15.0,21.34831460674157,98.85453380326818,99.85581544376802,45.49823774431272,1.0173021467478374,67.13697532842038,NORMALIZED_TITLE_PATTERN
TED,medicinines irangos pirkimas,19,4,2,20.0,15.789473684210526,90.13136815123359,80.33482858058315,32.11310477411086,45.21787888497277,67.13024671579622,NORMALIZED_TITLE_PATTERN
Germany,dachabdichtung,64,33,1,15.0,25.0,98.26978532521628,99.26305671259212,47.652995834668374,1.0173021467478374,67.12848446010894,NORMALIZED_TITLE_PATTERN
France,prestation de services d assurances,79,74,1,15.0,21.518987341772153,98.66228772829221,99.79974367190003,45.71451457866068,1.0173021467478374,67.09708426786285,NORMALIZED_TITLE_PATTERN
France,fourniture et acheminement d electricite et services associes,79,70,1,15.0,21.518987341772153,98.66228772829221,99.78372316565203,45.71451457866068,1.0173021467478374,67.09227811598846,NORMALIZED_TITLE_PATTERN
TED,"abruf aus itpmpe # fur organisatorische administrative it unterstutzung einer applikation",22,10,1,20.0,0.0,92.10990067286127,95.34604293495674,0.0,45.21787888497277,67.08907401473887,NORMALIZED_TITLE_PATTERN
Germany,erweiterter rohbau,42,21,1,15.0,28.57142857142857,96.8760012816405,98.41396988144825,51.481896827939764,1.0173021467478374,67.06824735661647,NORMALIZED_TITLE_PATTERN
Quebec,services professionnels en ingenierie,122,22,1,15.0,22.950819672131146,99.23101570009612,98.52611342518423,46.8519705222685,1.0173021467478374,67.06760653636655,NORMALIZED_TITLE_PATTERN
TenderNed,das tablets,10,10,1,20.0,20.0,72.31656520346043,95.34604293495674,36.895225889138096,45.21787888497277,67.05430951618071,NORMALIZED_TITLE_PATTERN
TED,gepjarmuvek beszerzese,10,4,1,20.0,40.0,72.31656520346043,80.33482858058315,64.91509131688561,45.21787888497277,67.03412367830823,NORMALIZED_TITLE_PATTERN
France,restauration collective,37,35,1,15.0,27.027027027027028,96.29926305671259,99.3591797500801,50.57673822492791,1.0173021467478374,67.03396347324575,NORMALIZED_TITLE_PATTERN
Germany,schadstoffsanierung,54,15,1,15.0,27.77777777777778,97.70906760653637,97.4927907721884,51.281640499839796,1.0173021467478374,67.00977250881128,NORMALIZED_TITLE_PATTERN
Germany,"hilfeleistungs loschgruppenfahrzeug hlf #",28,21,1,15.0,32.142857142857146,94.3687920538289,98.41396988144825,55.75937199615508,1.0173021467478374,67.00048061518744,NORMALIZED_TITLE_PATTERN
United Kingdom,generator hire,23,4,1,15.0,100.0,92.51041332906121,80.33482858058315,92.99102851650112,1.0173021467478374,66.97628965075297,NORMALIZED_TITLE_PATTERN
Germany,stromlieferung,21,12,1,15.0,38.095238095238095,91.49311118231336,96.49150913168856,64.44248638256968,1.0173021467478374,66.95033643063121,NORMALIZED_TITLE_PATTERN
TED,dostawa artyku ow biurowych,15,3,2,20.0,33.33333333333333,85.42133931432232,71.73181672540852,55.91156680551106,45.21787888497277,66.94408843319448,NORMALIZED_TITLE_PATTERN
TED,dostawy produktow leczniczych stosowanych w chemioterapii,15,3,2,20.0,33.33333333333333,85.42133931432232,71.73181672540852,55.91156680551106,45.21787888497277,66.94408843319448,NORMALIZED_TITLE_PATTERN
TED,endoskopy,6,3,3,82.0,50.0,31.151874399231016,71.73181672540852,76.63409163729574,99.14290291573214,66.92085869913488,NORMALIZED_TITLE_PATTERN
Germany,brandschutzturen,28,5,1,15.0,53.57142857142857,94.3687920538289,84.9887856456264,80.37487984620314,1.0173021467478374,66.91140660044857,NORMALIZED_TITLE_PATTERN
France,fourniture de materiels electriques,20,19,1,15.0,35.0,90.78820890740147,98.22973405959628,62.15956424223006,1.0173021467478374,66.89506568407562,NORMALIZED_TITLE_PATTERN
France,marche d entretien des espaces verts,15,11,1,15.0,46.666666666666664,85.42133931432232,96.04293495674463,76.31368151233579,1.0173021467478374,66.8936238385133,NORMALIZED_TITLE_PATTERN
TED,ramavtal arkitekttjanster,16,4,2,20.0,18.75,86.89522588913809,80.33482858058315,36.66292854854213,45.21787888497277,66.88737584107658,NORMALIZED_TITLE_PATTERN
TED,"bkp # baumeisterarbeiten",16,4,2,20.0,18.75,86.89522588913809,80.33482858058315,36.66292854854213,45.21787888497277,66.88737584107658,NORMALIZED_TITLE_PATTERN
TED,electric energy,18,4,2,20.0,16.666666666666664,89.19416853572572,80.33482858058315,32.22524831784684,45.21787888497277,66.86702979814162,NORMALIZED_TITLE_PATTERN
TED,"dazadu laboratorijas reagentu kimisko reaktivu un vielu iegade # karta",32,2,2,20.0,53.125,95.35405318808074,48.470041653316244,80.31079782121115,45.21787888497277,66.84924703620634,NORMALIZED_TITLE_PATTERN
Germany,"los # trockenbauarbeiten",34,12,1,15.0,32.35294117647059,95.77058635052867,96.49150913168856,55.78340275552708,1.0173021467478374,66.84812560076898,NORMALIZED_TITLE_PATTERN
TenderNed,bouwkundig onderhoud,8,8,1,20.0,37.5,59.61230374879847,93.26337712271707,63.280999679589875,45.21787888497277,66.83995514258251,NORMALIZED_TITLE_PATTERN
Quebec,entretien menager,42,20,1,15.0,26.190476190476193,96.8760012816405,98.32585709708427,50.12816404998398,1.0173021467478374,66.82521627683434,NORMALIZED_TITLE_PATTERN
